u,x1,x2
0.4046530923362137,-0.06491284501767271 -0.41136733288825195 48.9372385303736,-0.09124683472505886 -0.5235013012795177 56.06233371212197
-1.0,-0.09124683472505886 -0.5235013012795177 56.06233371212197,-0.11433275003177218 -0.38478801398431106 43.93839122450838
-1.0,-0.11433275003177218 -0.38478801398431106 43.93839122450838,-0.1208200178234445 -0.16118894744741885 17.538564583425682
-1.0,-0.1208200178234445 -0.16118894744741885 17.538564583425682,-0.11746711993828879 0.058161074649785774 -8.895600216364368
-1.0,-0.11746711993828879 0.058161074649785774 -8.895600216364368,-0.1044111303441056 0.25803985723538264 -33.00648399122907
-1.0,-0.1044111303441056 0.25803985723538264 -33.00648399122907,-0.08076404533576528 0.4606046475229505 -55.55373537986329
-0.7656732207982617,-0.08076404533576528 0.4606046475229505 -55.55373537986329,-0.049932047367755084 0.6013978758721696 -73.28271174606574
-0.2229371007338808,-0.049932047367755084 0.6013978758721696 -73.28271174606574,-0.014705491981770182 0.6582196388804192 -80.90570923954618
0.2892654468067526,-0.014705491981770182 0.6582196388804192 -80.90570923954618,0.014968220844641125 0.5720119478519733 -75.50625145542276
0.732797773501774,0.014968220844641125 0.5720119478519733 -75.50625145542276,0.036391162290260244 0.3995186504997338 -58.757173690660906
0.8867279773467796,0.036391162290260244 0.3995186504997338 -58.757173690660906,0.044628832334343116 0.16475467009374334 -36.14107432368652
0.8432484523267298,0.044628832334343116 0.16475467009374334 -36.14107432368652,0.04212021741467333 -0.049935111487056996 -13.462603096480663
0.561564849771091,0.04212021741467333 -0.049935111487056996 -13.462603096480663,0.030639857520881525 -0.21092239903716864 4.5636620659216725
0.2144879534501178,0.030639857520881525 -0.21092239903716864 4.5636620659216725,0.015588406457311655 -0.284106922386368 13.838530369542632
-0.1386946102182571,0.015588406457311655 -0.284106922386368 13.838530369542632,0.0025024960534212374 -0.2536708221414962 13.672081160594756
-0.3941426966959167,0.0025024960534212374 -0.2536708221414962 13.672081160594756,-0.0061688813213373285 -0.16390814183059735 6.1402413280207515
-0.4615764302071629,-0.0061688813213373285 -0.16390814183059735 6.1402413280207515,-0.007580393674355209 -0.036239464511975183 -4.710022108668619
-0.40292702069193,-0.007580393674355209 -0.036239464511975183 -4.710022108668619,-0.004434301616587812 0.06268426408884321 -14.3884386070775
-0.20526708301302865,-0.004434301616587812 0.06268426408884321 -14.3884386070775,0.0033531683524616303 0.1362192230932001 -20.55023200779669
-0.01789641782152994,0.0033531683524616303 0.1362192230932001 -20.55023200779669,0.011681158857524777 0.1554452714303069 -21.88806015678892
0.1875487936129677,0.011681158857524777 0.1554452714303069 -21.88806015678892,0.018253356203337866 0.12136419868039737 -18.147804005053203
0.31001286582430493,0.018253356203337866 0.12136419868039737 -18.147804005053203,0.02075895607205527 0.04806029610219521 -10.898470460949648
0.3297265329810466,0.02075895607205527 0.04806029610219521 -10.898470460949648,0.019308497047016576 -0.029369075942483572 -2.4009967398476673
0.24263005227738377,0.019308497047016576 -0.029369075942483572 -2.4009967398476673,0.01426237570386168 -0.09374308334836003 5.099688241494551
0.11433833464038143,0.01426237570386168 -0.09374308334836003 5.099688241494551,0.00814096710111681 -0.11992540886706571 8.836268128483278
-0.029266190799049435,0.00814096710111681 -0.11992540886706571 8.836268128483278,0.0028763754038580503 -0.10457258407413386 9.071134854106196
-0.12495472551524711,0.0028763754038580503 -0.10457258407413386 9.071134854106196,-0.0006005235411778622 -0.06819202003727917 6.538655285702565
-0.14219806189080963,-0.0006005235411778622 -0.06819202003727917 6.538655285702565,-0.0013241567853325908 -0.01983859498416745 2.672328850929206
-0.11370107304463005,-0.0013241567853325908 -0.01983859498416745 2.672328850929206,0.0005793593494484899 0.028570184745264474 -1.3165084725024114
-0.03881268180597518,0.0005793593494484899 0.028570184745264474 -1.3165084725024114,0.004117363047388997 0.06052119074718618 -3.2361200045891545
0.06294374268444738,0.004117363047388997 0.06052119074718618 -3.2361200045891545,0.006628398744094024 0.0497976818399847 -1.9774081119375113
0.16014708863435248,0.006628398744094024 0.0497976818399847 -1.9774081119375113,0.00796911788085946 0.020795250871716152 1.643143687778894
0.17171280461679803,0.00796911788085946 0.020795250871716152 1.643143687778894,0.006533589324214194 -0.02424898544447524 5.851327300213385
0.14720707655222345,0.006533589324214194 -0.02424898544447524 5.851327300213385,0.003932156740835677 -0.053661767829699315 9.247792794666474
0.060202857939987774,0.003932156740835677 -0.053661767829699315 9.247792794666474,0.0012554253675023828 -0.055909148431796674 10.943820777884781
-0.008791255629993791,0.0012554253675023828 -0.055909148431796674 10.943820777884781,-0.0009335057146538758 -0.04445052764963993 10.543804452866633
-0.028286557681820396,-0.0009335057146538758 -0.04445052764963993 10.543804452866633,-0.0012523684885220488 -0.015466636435488176 9.088376740635018
-0.027557922391623496,-0.0012523684885220488 -0.015466636435488176 9.088376740635018,-0.0008277553296650739 0.005392995844706343 7.572186246668176
0.02572111295904452,-0.0008277553296650739 0.005392995844706343 7.572186246668176,0.0005732957161528453 0.01937920591404943 6.97249356183601
0.06707522749737012,0.0005732957161528453 0.01937920591404943 6.97249356183601,0.001872134519513765 0.020281034362210494 7.517317350527886
0.11006733856358467,0.001872134519513765 0.020281034362210494 7.517317350527886,0.0022895459165027552 0.005431255333070631 9.071767729534391
0.1304641496067062,0.0022895459165027552 0.005431255333070631 9.071767729534391,0.0018481706952176648 -0.012612809303584924 11.143927607489841
0.11258255971559353,0.0018481706952176648 -0.012612809303584924 11.143927607489841,0.0009510173451954419 -0.02271000468209665 12.975474480311647
0.08235860513173171,0.0009510173451954419 -0.02271000468209665 12.975474480311647,-0.0008695002468519463 -0.03494642234258691 14.130068301383124
0.06416985378628742,-0.0008695002468519463 -0.03494642234258691 14.130068301383124,-0.0021471707435054385 -0.031747553728687566 14.934517663058156
0.02551588265477213,-0.0021471707435054385 -0.031747553728687566 14.934517663058156,-0.0035249809930129024 -0.02756275356233131 14.964028749953947
0.026301811034013814,-0.0035249809930129024 -0.02756275356233131 14.964028749953947,-0.003401264133521994 -0.008408677976610435 14.463983768965464
0.021918678107735318,-0.003401264133521994 -0.008408677976610435 14.463983768965464,-0.002522767261588266 0.009954072880473203 13.773918998508483
0.06450522600249149,-0.002522767261588266 0.009954072880473203 13.773918998508483,-0.0016288748052719682 0.01256459514246586 13.784779500353713
0.11160722949524117,-0.0016288748052719682 0.01256459514246586 13.784779500353713,-0.0011851286785110964 0.003508709514674609 14.973667815064987
0.1273350527536526,-0.0011851286785110964 0.003508709514674609 14.973667815064987,-0.001191040341204578 -0.0065491030161105405 16.67065325630888
0.12043453275884211,-0.001191040341204578 -0.0065491030161105405 16.67065325630888,-0.002116733569240843 -0.02071378662694005 18.274313759061243
0.11063537328856245,-0.002116733569240843 -0.02071378662694005 18.274313759061243,-0.003910264087994369 -0.036236083315962765 19.78368210955028
0.08059851521114444,-0.003910264087994369 -0.036236083315962765 19.78368210955028,-0.005209617577401941 -0.03319098017621712 20.842896010163834
0.03738710615262847,-0.005209617577401941 -0.03319098017621712 20.842896010163834,-0.006567258028985294 -0.028298612887399568 20.727018645568027
0.039699654977035675,-0.006567258028985294 -0.028298612887399568 20.727018645568027,-0.006444633808747635 -0.009092903975309034 20.140089252603556
0.035998143489848006,-0.006444633808747635 -0.009092903975309034 20.140089252603556,-0.005590752765027771 0.008909004011933837 19.658639626103625
0.07797247127593182,-0.005590752765027771 0.008909004011933837 19.658639626103625,-0.005131714867248369 0.006004422790977808 19.525329128595736
0.12569471554319955,-0.005131714867248369 0.006004422790977808 19.525329128595736,-0.005101984202084217 -0.004987184504544764 20.558432869215135
0.12254407091256404,-0.005101984202084217 -0.004987184504544764 20.558432869215135,-0.005613150988647247 -0.014779488773980122 22.267917333194497
0.10538038641219204,-0.005613150988647247 -0.014779488773980122 22.267917333194497,-0.006505068126114686 -0.021990113730826863 23.44623036444557
0.09097702625637064,-0.006505068126114686 -0.021990113730826863 23.44623036444557,-0.006900252155984964 -0.017036777202787626 24.12540151574651
0.07425464050861397,-0.006900252155984964 -0.017036777202787626 24.12540151574651,-0.006916369882137988 -0.008140266034799903 24.47836653434195
0.08748383026934858,-0.006916369882137988 -0.008140266034799903 24.47836653434195,-0.007351794842952588 -0.011669518439103733 24.64830607658467
0.111357668663471,-0.007351794842952588 -0.011669518439103733 24.64830607658467,-0.008233129441177189 -0.021038360110074712 25.56173062082472
0.09979890946083192,-0.008233129441177189 -0.021038360110074712 25.56173062082472,-0.008182921221519002 -0.011600563850935636 26.381681310350167
0.07586336566474586,-0.008182921221519002 -0.011600563850935636 26.381681310350167,-0.008246747700837677 -0.006289999254209087 26.66128905527888
0.1056090078077164,-0.008246747700837677 -0.006289999254209087 26.66128905527888,-0.00817643787702845 -0.006481055595304307 27.015431455774777
0.1198608398405937,-0.00817643787702845 -0.006481055595304307 27.015431455774777,-0.008643144650318313 -0.013774433540622693 27.883442983173158
0.12309807493252227,-0.008643144650318313 -0.013774433540622693 27.883442983173158,-0.00955819750199779 -0.022632816390382636 29.189212155696822
0.10808904803490207,-0.00955819750199779 -0.022632816390382636 29.189212155696822,-0.009946748779025103 -0.01810505964892425 29.942970135770352
0.08827392020261743,-0.009946748779025103 -0.01810505964892425 29.942970135770352,-0.0099631375422955 -0.009033596169326401 30.27319983794982
0.10118434696505779,-0.0099631375422955 -0.009033596169326401 30.27319983794982,-0.010871509321467649 -0.018418978960816925 30.496091126144645
0.12528114749475266,-0.010871509321467649 -0.018418978960816925 30.496091126144645,-0.011242047649256093 -0.01811086276253108 31.46936009577941
0.09527313588381842,-0.011242047649256093 -0.01811086276253108 31.46936009577941,-0.011741466903112195 -0.0155445299127538 31.985390742889617
0.10019018637482063,-0.011741466903112195 -0.0155445299127538 31.985390742889617,-0.011682522988435725 -0.008868355379568635 32.20553846903336
0.10529725147640828,-0.011682522988435725 -0.008868355379568635 32.20553846903336,-0.012160301719174097 -0.012910202875349034 32.51381799937647
0.1235910721163461,-0.012160301719174097 -0.012910202875349034 32.51381799937647,-0.013046893576441733 -0.021925779354554278 33.42251995969577
0.11152020145828717,-0.013046893576441733 -0.021925779354554278 33.42251995969577,-0.013440061839125215 -0.017909177194934622 33.97903035631506
0.08832789919027906,-0.013440061839125215 -0.017909177194934622 33.97903035631506,-0.013461646397156097 -0.008792965317107729 34.08313143417741
0.09833510616214522,-0.013461646397156097 -0.008792965317107729 34.08313143417741,-0.013922145811119216 -0.012274178815070758 34.17501390883425
0.12060101923364241,-0.013922145811119216 -0.012274178815070758 34.17501390883425,-0.01432803666674954 -0.015507872881751093 34.8366706372121
0.10824161263857823,-0.01432803666674954 -0.015507872881751093 34.8366706372121,-0.014306184159763114 -0.009581743658059309 35.19323315151859
0.10178882596238384,-0.014306184159763114 -0.009581743658059309 35.19323315151859,-0.01479414860323006 -0.01280915798657694 35.34618342603634
0.11904677728577312,-0.01479414860323006 -0.01280915798657694 35.34618342603634,-0.015206983907398273 -0.01550932784399908 35.947979104308686
0.10750760545672006,-0.015206983907398273 -0.01550932784399908 35.947979104308686,-0.015661396657416123 -0.015473087626816444 36.38635065511205
0.10174894644971655,-0.015661396657416123 -0.015473087626816444 36.38635065511205,-0.015621361074438019 -0.008874695721924578 36.45696713587706
0.10068268592531324,-0.015621361074438019 -0.008874695721924578 36.45696713587706,-0.016114519563414056 -0.012538434134092844 36.57644051808969
0.1173475972210754,-0.016114519563414056 -0.012538434134092844 36.57644051808969,-0.016522320486844513 -0.015286517891339932 37.08635908012833
0.10443976412182018,-0.016522320486844513 -0.015286517891339932 37.08635908012833,-0.016498389563109447 -0.009143721448058074 37.24630018708397
0.09785589428885802,-0.016498389563109447 -0.009143721448058074 37.24630018708397,-0.016522004183735086 -0.0064848151359474925 37.21066378986635
0.1140132753157059,-0.016522004183735086 -0.0064848151359474925 37.21066378986635,-0.01698439545403227 -0.012988289682770058 37.63107881781333
0.11977520951286391,-0.01698439545403227 -0.012988289682770058 37.63107881781333,-0.016915762887685898 -0.009597468847240592 38.00333099555792
0.10296024338404874,-0.016915762887685898 -0.009597468847240592 38.00333099555792,-0.01695891341807808 -0.0070741475862636394 38.111905249761506
0.11482821043705432,-0.01695891341807808 -0.0070741475862636394 38.111905249761506,-0.017884933696557522 -0.018992148323749805 38.50351249528215
0.12126239893798327,-0.017884933696557522 -0.018992148323749805 38.50351249528215,-0.018243258128234054 -0.017627517850967837 38.957727401296516
0.08646378014250641,-0.018243258128234054 -0.017627517850967837 38.957727401296516,-0.01827934840647436 -0.00849393052384986 38.811813474982934
0.089696084165959,-0.01827934840647436 -0.00849393052384986 38.811813474982934,-0.018749890817247355 -0.011465153994527744 38.54224631532881
0.10976899277616703,-0.018749890817247355 -0.011465153994527744 38.54224631532881,-0.018682976740402656 -0.008441127385973232 38.6892246708058
0.09550490727485295,-0.018682976740402656 -0.008441127385973232 38.6892246708058,-0.01778121050389495 0.005513141877083339 38.5237800584519
0.10460948814996987,-0.01778121050389495 0.005513141877083339 38.5237800584519,-0.018326245908876562 -0.008022087170184527 38.473177124274066
